,userId,movieId,rating,prediction
3260,103144,3105,4.0,3.123384
3261,119374,3105,4.0,3.7134097
3262,276284,3105,3.5,3.1293898
3263,128069,3105,4.0,3.2367609
3264,162512,3105,4.0,3.8383155
3265,243344,3105,3.5,3.4959474
3266,152558,3105,3.0,3.4568675
3267,170099,3105,4.5,4.381374
3268,14467,3105,4.0,3.15386
3269,40171,3105,2.0,2.7563567
3270,118492,3105,4.0,4.7038565
3271,212276,3105,4.5,3.528168
3272,43288,3105,3.0,2.7397609
3273,167622,3105,3.0,3.0764732
3274,70846,3105,4.0,3.8538654
3275,996,3105,4.5,4.373772
3276,16008,3105,2.0,2.8108022
3277,43468,3105,4.0,4.3979545
3278,274385,3105,4.5,3.2916405
3279,23546,3105,4.0,3.2575243
3280,52005,3105,4.0,4.4729257
3281,258029,3105,3.0,3.1903758
3282,59634,3105,5.0,3.910298
3283,255129,3105,3.5,4.664452
3284,116931,48872,4.0,2.4278467
3285,172646,48872,3.5,3.538118
3286,48522,48872,3.5,3.7838786
3287,212256,48872,2.5,3.6810486
3288,228241,48872,4.0,4.580995
3289,51070,103755,2.0,2.694914
3290,191545,103755,3.5,3.3470576
3291,171527,103755,3.5,4.127501
3292,134397,103755,3.5,3.4802995
3293,267903,103755,4.0,3.855707
3294,267094,103755,3.0,3.5724635
3295,195139,3062,4.0,3.9330623
3296,63094,3062,4.0,4.270354
3297,162456,3062,4.0,3.704651
3298,4865,3062,2.0,4.148279
3299,228019,3062,3.0,3.5226338
3300,43156,3062,5.0,5.6262712
3301,75412,3062,3.5,4.305415
3302,62619,3062,4.0,4.723756
3303,61672,3062,3.0,2.9410787
3304,70325,3062,3.0,3.3001337
3305,112907,3062,3.5,1.3105514
3306,196749,3062,4.0,3.9692087
3307,90625,3062,5.0,4.449028
3308,32827,3062,5.0,3.9111075
3309,219661,3062,4.5,2.8407342
3310,270312,3062,1.0,2.3994503
3311,110832,3062,3.0,3.116869
3312,85471,3062,4.0,4.006079
3313,71461,3062,4.5,4.202111
3314,197466,3062,3.5,3.1108346
3315,56355,3062,4.5,3.9271767
3316,216618,3062,4.0,4.8328743
3317,167445,3062,4.0,3.119815
3318,159647,3062,4.0,4.043448
3319,164329,3062,5.0,3.7273817
3320,171336,3062,5.0,3.9037938
3321,256335,3062,4.5,4.2266464
3322,128400,3062,5.0,4.772089
3323,32038,3062,2.0,3.6291673
3324,149206,3062,4.0,4.6602015
3325,167622,3062,1.0,2.8645475
3326,68286,3062,4.0,3.0024045
3327,82727,3062,5.0,3.7413425
3328,27228,4396,2.5,3.490509
3329,275029,4396,3.0,2.2752943
3330,189058,4396,1.0,2.0765226
3331,109093,4396,4.0,4.6004086
3332,216068,4396,2.0,2.4021149
3333,31171,4396,3.0,3.9451044
3334,240960,4396,5.0,3.4734526
3335,98213,4396,4.0,1.914009
3336,166755,4396,3.0,2.3567946
3337,139778,4396,3.0,2.9370902
3338,206858,4396,3.0,2.519389
3339,254130,4396,2.0,1.738587
3340,91476,4396,4.0,3.1125426
3341,255311,4396,4.0,3.4577174
3342,215775,4396,4.0,3.5029457
3343,116931,4799,4.0,2.6846652
3344,264805,4799,4.0,3.8930078
3345,267240,4799,2.0,1.8139035
3346,244998,4799,4.5,3.404158
3347,149718,4799,4.0,2.5277581
3348,43855,4799,5.0,5.354911
3349,36667,4799,3.0,3.3510902
3350,266016,4799,3.5,4.7546835
3351,8995,4799,2.5,2.14031
3352,197393,4799,4.5,3.1150782
3353,104531,4799,5.0,3.9099061
3354,173237,4799,3.0,4.47483
3355,175354,4799,5.0,2.8774009
3356,270740,4799,0.5,3.590527
3357,276284,4799,2.5,2.9915648
3358,46867,4799,3.5,3.534167
3359,279327,4799,4.0,4.1242056
3360,209002,4799,3.0,3.0781167
3361,144169,8482,4.5,4.197495
3362,53620,8640,3.0,2.921471
3363,134143,8640,3.5,2.5578616
3364,170073,8640,2.0,3.1622353
3365,96936,8640,1.5,2.657665
3366,1055,8640,2.5,2.2525756
3367,177879,8640,3.5,2.7312827
3368,277553,8640,0.5,1.070473
3369,184136,8640,3.0,2.5410056
3370,776,8640,3.5,3.5902812
3371,214274,8640,3.5,3.2444198
3372,167839,8640,4.5,4.0794034
3373,262465,8640,0.5,0.9155453
3374,50007,8640,3.0,2.2144887
3375,116891,8640,2.0,2.9046905
3376,215522,8640,3.5,3.1507797
3377,270657,8640,2.0,2.4646075
3378,253384,8640,2.0,1.850431
3379,114543,8640,3.5,3.4741626
3380,176871,8640,2.5,2.5408032
3381,71156,8640,3.0,3.9848444
3382,181104,8640,3.5,4.16508
3383,132356,8640,3.0,2.8358772
3384,4400,8640,1.5,1.7226373
3385,65597,8640,4.0,3.4461622
3386,193397,8640,2.0,2.5305982
3387,175550,8640,4.0,4.0305643
3388,282935,8640,3.0,3.2482874
3389,51689,26350,3.5,3.905603
3390,229271,26350,4.5,3.9650912
3391,135267,322,3.0,4.0274396
3392,195764,322,3.0,4.236268
3393,247270,322,5.0,4.0173454
3394,170675,322,4.0,3.165018
3395,28738,322,5.0,4.1124372
3396,102425,322,5.0,3.872033
3397,237434,322,4.0,4.036084
3398,30756,322,4.0,2.7610297
3399,63992,322,4.0,3.2580159
3400,2037,322,3.0,4.560348
3401,182688,322,3.0,3.202768
3402,2536,322,3.0,2.8014421
3403,158000,322,3.0,3.252373
3404,178950,322,3.0,2.2896006
3405,209997,322,3.0,4.0227213
3406,3675,322,3.0,2.6766038
3407,226627,322,4.0,3.369369
3408,160718,322,4.0,3.0234413
3409,172354,322,4.0,3.3843124
3410,53150,322,4.0,2.7760851
3411,147033,322,3.0,3.7599263
3412,257325,322,3.0,2.7809644
3413,204851,322,4.0,3.317112
3414,61446,322,3.0,3.4779687
3415,200730,322,4.0,3.0327442
3416,87715,322,5.0,3.9089515
3417,133710,322,1.0,1.7408124
3418,222150,322,5.0,3.509343
3419,12628,322,5.0,4.511023
3420,30111,322,5.0,3.5805526
3421,205072,322,2.0,3.1944141
3422,200583,322,3.0,3.8285708
3423,16599,322,3.0,5.019106
3424,131554,322,5.0,3.2127519
3425,64520,322,3.5,3.529747
3426,224934,322,3.0,3.5325396
3427,145496,322,4.0,2.2542624
3428,176478,322,5.0,4.100348
3429,112202,322,4.0,3.6537735
3430,266124,322,4.0,4.167247
3431,231922,322,5.0,3.3829513
3432,143024,322,3.0,2.6128643
3433,164330,322,3.0,3.5983067
3434,259353,918,4.5,4.373132
3435,55376,918,4.0,3.65686
3436,147148,918,5.0,4.415566
3437,112749,918,4.0,4.821063
3438,125070,918,4.0,3.8581762
3439,42658,918,4.0,2.5772645
3440,143850,918,4.0,3.9376385
3441,174642,918,3.5,3.381147
3442,110832,918,2.0,3.671276
3443,53631,918,5.0,3.5332305
3444,185014,918,4.0,4.250115
3445,200069,918,3.0,4.4762673
3446,234691,918,1.0,2.5025182
3447,57096,918,4.0,3.9785333
3448,47407,918,2.5,3.2813172
3449,21497,918,3.5,3.7186325
3450,237215,918,1.0,2.1867166
3451,80316,918,4.0,4.441224
3452,2934,918,5.0,5.0979676
3453,239777,918,3.5,3.405981
3454,279327,918,4.0,2.845753
3455,269974,918,4.0,4.401785
3456,99402,4167,3.0,3.6643972
3457,230309,4167,3.0,3.1487541
3458,129929,4167,3.0,3.7189481
3459,218489,4167,2.5,2.49925
3460,83722,4167,2.5,3.5929942
3461,228496,4167,4.0,4.405025
3462,75348,4167,3.5,3.560501
3463,265187,4167,3.0,3.0912378
3464,45508,4167,2.0,2.4470181
3465,75953,4167,4.0,1.9658096
3466,94172,4167,2.5,2.0221992
3467,278967,4167,1.0,2.5125778
3468,94223,4167,2.0,2.9575715
3469,54175,4167,3.0,3.6065404
3470,176519,4167,4.0,2.838054
3471,194352,4167,4.5,4.3960643
3472,121747,4167,3.0,3.6277564
3473,190120,4167,3.5,2.7516541
3474,240472,4167,3.0,2.8012793
3475,246325,4167,3.5,3.7544851
3476,50814,4624,1.0,1.4072437
3477,203010,4624,3.0,2.4706404
3478,227055,4624,0.5,4.2552195
3479,145153,4624,5.0,3.1559513
3480,219604,4624,3.0,3.5432847
3481,195595,4624,3.5,3.882699
3482,107862,4624,3.0,3.893901
3483,110350,4624,4.0,3.2914524
3484,189713,4624,5.0,3.9578934
3485,996,4624,4.0,2.7718787
3486,233819,72407,1.5,2.5435457
3487,249046,72407,2.5,1.7738601
3488,38128,72407,1.0,1.7304422
3489,280173,72407,3.5,2.5767958
3490,48049,72407,4.0,1.1328874
3491,185680,72407,0.5,1.7578464
3492,81629,72407,2.0,2.250595
3493,154680,72407,3.0,2.967419
3494,207114,72407,3.0,2.1850023
3495,159069,72407,2.5,1.6026245
3496,151304,72407,0.5,2.3857586
3497,26271,72407,1.5,1.3606523
3498,98159,72407,0.5,2.8345146
3499,260062,72407,5.0,2.4269545
3500,186937,72407,4.0,2.6583474
3501,64152,72407,3.0,1.6942297
3502,229204,72407,0.5,1.9922513
3503,65272,72407,3.0,1.6604716
3504,25821,72407,0.5,3.3448272
3505,57131,72407,2.5,0.72518235
3506,194018,72407,4.5,3.6124768
3507,145870,72407,0.5,1.5955096
3508,55793,72407,3.5,2.808763
3509,113662,72407,0.5,2.345014
3510,15427,72407,2.5,4.3582463
3511,245183,72407,4.5,2.6633992
3512,264877,72407,3.0,3.0225825
3513,104564,72407,3.0,2.3605955
3514,160586,72407,0.5,1.2852858
3515,68299,72407,0.5,2.2070572
3516,166268,72407,0.5,1.1825023
3517,103808,72407,1.0,2.2174902
3518,218489,2625,3.5,3.6876676
3519,248888,2625,3.0,1.6386582
3520,124380,2625,4.0,2.8221788
3521,74040,2625,3.0,1.8072853
3522,246817,4725,4.0,2.9559495
3523,266541,4725,1.0,4.237304
3524,202428,4725,3.0,2.1987803
3525,176541,4725,5.0,2.9512727
3526,6385,4725,3.5,3.826962
3527,33289,4725,3.0,4.1008005
3528,171103,4725,5.0,4.37125
3529,86215,4725,2.5,3.1145165
3530,22940,4725,5.0,3.60432
3531,78153,7817,5.0,0.31539825
3532,252754,54256,1.0,3.2909534
3533,108987,54256,4.5,3.024205
3534,106188,54256,5.0,3.7812421
3535,182592,54256,3.0,2.4953482
3536,9077,54256,3.5,2.370532
3537,154666,54256,4.0,3.8307002
3538,234695,54256,5.0,2.5149026
3539,217350,54256,4.5,3.1048622
3540,160529,54256,4.0,3.6744752
3541,269644,54256,2.0,3.9180005
3542,122608,54256,4.0,5.069301
3543,92486,188301,2.5,4.4478106
3544,88801,188301,5.0,3.7538474
3545,267509,188301,3.0,2.3118882
3546,74216,188301,3.0,3.5903099
3547,225333,597,3.0,3.030755
3548,249123,597,3.5,3.8034008
3549,170300,597,3.0,2.5959415
3550,161384,597,3.5,2.8946075
3551,65764,597,3.0,3.8029509
3552,131740,597,4.5,3.9566765
3553,261550,597,3.0,3.550719
3554,76648,597,3.0,2.5872562
3555,156513,597,4.0,3.5238643
3556,161451,597,3.5,2.7212498
3557,181255,597,3.0,3.343318
3558,259353,597,4.0,4.1832285
3559,69449,597,4.0,3.5881367
3560,29891,597,5.0,3.3640077
3561,168105,597,4.0,3.2224908
3562,224873,597,5.0,4.862949
3563,44968,597,3.0,2.6892836
3564,72698,597,4.0,2.3270178
3565,237084,597,5.0,3.9326723
3566,60395,597,2.0,1.7718302
3567,134332,597,4.0,3.3119712
3568,1165,597,2.0,3.2910905
3569,181353,597,2.0,2.3986056
3570,122052,597,3.0,1.0333008
3571,129423,597,2.5,3.0336752
3572,201302,597,4.0,3.6688702
3573,229475,597,4.0,3.9775028
3574,247227,597,3.5,3.7498815
3575,120027,597,3.0,2.9258444
3576,269301,597,4.0,3.0953994
3577,243065,597,3.5,2.8425756
3578,29952,597,1.5,1.8117718
3579,37019,597,4.5,3.7006245
3580,61223,597,4.0,3.2024255
3581,170675,597,3.0,2.7178302
3582,217753,597,3.5,1.67741
3583,43156,597,1.0,1.4748807
3584,75412,597,3.0,3.1072686
3585,92842,597,3.0,3.3428793
3586,139876,597,3.0,4.017055
3587,238662,597,3.5,3.494476
3588,78847,597,5.0,3.8439198
3589,203024,597,3.0,2.7887785
3590,256948,597,3.0,1.7635976
3591,30889,597,1.0,2.051236
3592,209550,597,1.5,2.3344207
3593,239838,597,2.0,3.4000456
3594,4209,597,2.5,2.8778393
3595,133913,597,1.0,1.474862
3596,265052,597,3.5,2.8033326
3597,268597,597,4.0,3.2895727
3598,29619,597,3.5,3.3936477
3599,37481,597,3.0,2.8146946
3600,99175,597,5.0,5.1177306
3601,114447,597,3.0,3.8946562
3602,200157,597,5.0,2.990724
3603,202824,597,4.0,3.2905984
3604,70211,597,2.5,3.2707727
3605,266956,597,3.5,3.0445771
3606,89235,597,4.0,4.6213093
3607,94614,597,2.0,2.7675197
3608,254094,597,3.0,3.089636
3609,186610,597,1.5,3.3162687
3610,224860,597,2.5,1.8832985
3611,238177,597,3.0,3.0478632
3612,221072,597,3.5,2.6784275
3613,80693,597,4.0,3.3817394
3614,180923,597,3.0,3.624587
3615,268812,597,3.0,4.435636
3616,59840,597,3.5,4.174816
3617,242514,597,4.5,3.4515507
3618,54822,597,2.0,3.4415278
3619,63992,597,3.0,2.932256
3620,103192,597,3.0,2.9666636
3621,171435,597,5.0,0.734967
3622,8150,597,5.0,4.8066826
3623,36892,597,2.0,2.8850322
3624,249772,597,4.5,3.7752128
3625,254891,597,3.0,2.5081987
3626,66883,597,4.0,3.66223
3627,189644,597,4.0,3.7080595
3628,243760,597,5.0,4.0480113
3629,246010,597,4.0,3.7973359
3630,112476,597,2.5,2.4443698
3631,163894,597,1.0,2.182081
3632,106825,597,4.0,3.4230945
3633,130648,597,2.5,2.3227143
3634,144339,597,0.5,2.352987
3635,230342,597,3.5,3.1587934
3636,232626,597,2.5,2.292356
3637,31305,597,5.0,3.7219687
3638,39757,597,4.0,4.68086
3639,88489,597,4.0,3.6337357
3640,159584,597,4.0,3.1775556
3641,96083,597,2.0,3.3491242
3642,144214,597,3.0,3.1799567
3643,197179,597,3.5,3.11032
3644,257950,597,3.0,4.2657723
3645,238183,597,3.0,3.030091
3646,173205,597,2.0,2.5516531
3647,90517,597,3.0,3.0807796
3648,251049,597,2.5,2.481006
3649,86958,597,2.5,2.632644
3650,38739,597,3.0,3.9554062
3651,49506,597,3.0,3.2011557
3652,145193,597,4.0,3.8465843
3653,4297,597,4.0,3.6133523
3654,91794,597,3.0,3.6972015
3655,10562,597,3.0,2.3109548
3656,5158,597,3.0,3.525166
3657,59950,597,3.0,3.3925285
3658,94665,597,3.0,0.7102093
3659,114279,597,5.0,3.3935316
3660,152538,597,3.5,3.1541517
3661,62567,597,4.0,3.5392473
3662,91668,597,3.0,2.4037316
3663,12824,597,4.5,3.1931152
3664,167568,597,1.5,3.53985
3665,230858,597,3.5,3.517838
3666,275262,597,3.0,3.1128275
3667,1636,597,3.0,2.2813566
3668,4094,597,3.0,2.4581115
3669,139424,597,1.0,1.7080544
3670,139499,597,3.0,2.5456738
3671,143700,597,5.0,4.609248
3672,278727,597,4.0,3.9891577
3673,21418,597,5.0,3.9231458
3674,72732,597,3.0,2.7867491
3675,208482,597,3.5,3.0560827
3676,241747,597,3.0,3.3935115
3677,198817,597,3.5,2.559193
3678,241897,597,4.5,3.6375182
3679,244031,597,3.5,3.4401944
3680,44055,597,4.0,3.5909746
3681,48834,597,3.5,3.2408042
3682,236767,597,3.5,3.5944445
3683,31677,597,4.0,3.5062983
3684,111965,597,2.0,3.5821886
3685,125323,597,2.0,3.1056938
3686,224420,597,3.0,2.6357894
3687,172708,597,4.5,4.197983
3688,222159,597,2.5,3.3365428
3689,57236,597,3.0,3.9459555
3690,74290,597,4.0,3.8252943
3691,74884,597,3.0,2.6140141
3692,207090,597,3.0,3.6981149
3693,227551,597,4.0,3.1206846
3694,114111,597,4.0,4.260305
3695,119132,597,4.0,3.7706118
3696,9895,597,3.0,3.2233608
3697,85219,597,4.0,4.2436576
3698,87671,597,5.0,3.2699187
3699,263911,597,4.5,4.273533
3700,177402,597,5.0,3.3873916
3701,273046,597,4.0,2.6822703
3702,168053,597,3.0,2.6048756
3703,69933,597,4.0,3.638642
3704,255768,597,4.0,4.2618914
3705,2072,597,3.5,2.573133
3706,70461,597,3.0,3.5888512
3707,194014,597,4.0,3.4411776
3708,10341,597,2.0,2.3177452
3709,79323,597,3.0,2.960427
3710,159595,597,3.5,3.5426755
3711,177041,597,3.5,2.9548893
3712,50285,597,1.5,1.3548726
3713,63524,597,2.0,2.46251
3714,66105,597,3.5,3.0637524
3715,6103,597,4.0,4.629591
3716,39861,597,2.0,3.032196
3717,67853,597,4.0,2.7409766
3718,149295,597,4.0,3.5297236
3719,188280,597,4.5,4.376427
3720,2286,597,4.0,3.3231282
3721,184943,597,4.0,4.5785317
3722,204489,597,4.0,4.7900224
3723,206656,597,4.0,2.971339
3724,101786,597,3.5,3.0702498
3725,233804,597,4.0,3.1054628
3726,162061,597,4.0,4.2660294
3727,196004,597,4.5,3.8229017
3728,52982,597,4.5,2.3769517
3729,116891,597,5.0,3.7445765
3730,185035,597,2.0,3.2296813
3731,256048,597,4.0,3.6649904
3732,44031,597,4.0,3.677041
3733,151304,597,3.5,3.3656867
3734,48273,597,0.5,1.8154405
3735,95393,597,4.0,2.969278
3736,246485,597,2.0,2.995374
3737,79570,597,3.0,3.1039038
3738,279235,597,3.0,3.1028845
3739,254958,597,1.5,2.5996037
3740,20919,597,5.0,4.417954
3741,32295,597,3.0,2.94017
3742,84249,597,4.0,4.9279575
3743,136733,597,3.0,3.370051
3744,159722,597,3.0,2.7808473
3745,96767,597,3.0,2.9876323
3746,89456,597,4.0,2.9891477
3747,17162,597,2.0,2.2625005
3748,149377,597,2.5,2.5498562
3749,204438,597,4.0,3.609109
3750,137240,597,4.5,4.3306727
3751,161231,597,4.0,2.716065
3752,198056,597,3.0,3.8685877
3753,208048,597,5.0,4.2454495
3754,229005,597,3.0,3.2402241
3755,149738,597,3.5,2.871722
3756,154661,597,4.0,3.7358685
3757,192312,597,3.0,2.9764132
3758,33031,597,3.0,2.0565727
3759,84100,597,2.0,3.660329
3760,4274,597,2.5,3.1503966
3761,29966,597,3.0,3.8199606
3762,159454,597,3.5,3.5303957
3763,50020,597,4.0,3.3568523
3764,272097,597,2.5,3.7051637
3765,23808,597,2.0,2.5418763
3766,49580,597,2.5,2.702167
3767,143018,597,3.5,3.5708723
3768,281991,597,3.5,3.2030246
3769,80233,597,3.0,2.9597323
3770,113394,597,3.0,3.5001903
3771,191491,597,5.0,3.284517
3772,201652,597,4.0,3.9836502
3773,206044,597,3.5,3.418107
3774,139143,597,3.0,2.386024
3775,112275,597,5.0,3.3531418
3776,197762,597,3.0,2.8336656
3777,126723,597,5.0,4.1940026
3778,168509,597,4.0,4.0764036
3779,15527,597,3.5,3.4108827
3780,22015,597,4.0,4.3601556
3781,53933,597,3.0,3.8242965
3782,39528,597,4.5,3.9268966
3783,87942,597,1.5,2.090577
3784,131852,597,2.5,3.3754041
3785,157514,597,4.0,3.8253295
3786,177131,597,5.0,3.5497668
3787,5165,597,3.0,3.7207944
3788,53147,597,4.0,2.3792696
3789,234485,597,3.0,3.0535307
3790,153896,597,3.5,3.5157619
3791,204851,597,4.0,4.443946
3792,61446,597,3.0,2.9095843
3793,208945,597,4.0,3.9670734
3794,276821,597,3.0,2.4802728
3795,70583,597,5.0,3.476855
3796,260759,597,3.0,2.607424
3797,113346,597,3.5,3.2618842
3798,181753,597,4.0,2.7850378
3799,222656,597,4.5,3.739267
3800,2262,597,2.0,2.8438647
3801,161020,597,2.5,2.1008162
3802,220787,597,4.0,4.0815225
3803,96482,597,2.5,2.2936811
3804,241739,597,3.0,3.4298584
3805,89949,597,3.0,3.4883094
3806,214455,597,3.5,3.7542105
3807,2585,597,3.0,3.1650105
3808,20618,597,1.0,2.570069
3809,101543,597,4.0,3.9078822
3810,137998,597,1.0,2.0729012
3811,80719,597,4.0,3.9004707
3812,122459,597,3.0,3.5745263
3813,45855,597,3.5,3.1000261
3814,180984,597,3.0,2.134955
3815,202226,597,1.5,3.2030168
3816,70279,597,1.5,2.254841
3817,194575,597,5.0,4.036441
3818,145251,597,4.0,3.9816375
3819,221282,597,4.0,3.3514671
3820,46405,597,3.0,3.5148158
3821,59804,597,4.0,3.646194
3822,192424,597,4.0,4.2045937
3823,240605,597,5.0,4.819347
3824,272752,597,2.0,2.826041
3825,197393,597,3.0,3.252381
3826,20817,597,5.0,3.5907335
3827,77038,597,1.5,2.485846
3828,222747,597,4.0,3.8014526
3829,33144,597,3.0,2.684693
3830,164329,597,4.0,4.80336
3831,214179,597,4.0,4.5647864
3832,271320,597,4.0,3.4473858
3833,51422,597,5.0,4.067711
3834,158904,597,3.0,3.0589314
3835,184964,597,3.5,2.9097083
3836,241350,597,5.0,4.236163
3837,251875,597,3.0,3.7549603
3838,17546,597,4.0,3.1705718
3839,53413,597,3.0,2.8579993
3840,6525,597,2.5,3.2649615
3841,217814,597,5.0,5.203875
3842,226886,597,3.5,2.7142925
3843,7637,597,5.0,4.02895
3844,34820,597,4.0,3.4344006
3845,40497,597,5.0,4.810371
3846,58737,597,3.0,3.1569521
3847,136115,597,4.0,5.696198
3848,281043,597,4.0,4.1674213
3849,97950,597,2.5,2.0988946
3850,174383,597,1.0,2.4788125
3851,254827,597,3.0,3.1899133
3852,257915,597,4.0,3.996508
3853,244355,597,3.0,3.5326993
3854,86576,597,3.0,2.980227
3855,190829,597,3.0,3.141013
3856,79616,597,3.5,2.884111
3857,30111,597,4.0,3.8028579
3858,47197,597,3.0,3.3987856
3859,252064,597,2.5,2.385504
3860,43847,597,5.0,5.118962
3861,132787,597,4.0,3.6550014
3862,264994,597,3.5,2.7373834
3863,38604,597,3.0,3.1889782
3864,58432,597,3.0,1.1587219
3865,171086,597,0.5,1.9447677
3866,229506,597,3.0,2.9580882
3867,121761,597,4.0,3.3412628
3868,177586,597,4.5,4.090269
3869,248745,597,4.0,3.4128406
3870,30633,597,3.0,2.7639804
3871,142995,597,4.0,3.6629539
3872,152331,597,3.0,4.082136
3873,187347,597,3.0,2.7387013
3874,44422,597,3.0,2.5270228
3875,52268,597,3.0,2.5144296
3876,257431,597,4.0,3.3373797
3877,49576,597,3.0,2.9527237
3878,19913,597,3.0,1.3129579
3879,214661,597,4.0,3.0395212
3880,120800,597,5.0,3.6705956
3881,205308,597,3.0,3.527038
3882,4050,597,3.0,3.2801516
3883,17654,597,4.5,2.8567533
3884,127987,597,3.0,2.8476713
3885,61761,597,5.0,4.8808703
3886,262774,597,3.0,2.0424547
3887,14400,597,5.0,4.0682955
3888,126595,597,5.0,4.272403
3889,216788,597,3.0,3.0356932
3890,110149,597,3.0,3.4167032
3891,2503,597,3.0,2.9590123
3892,42857,597,1.0,2.190569
3893,69648,597,5.0,4.13326
3894,196223,597,4.0,3.2958574
3895,262485,597,2.5,2.9968545
3896,140962,597,2.5,3.0456474
3897,7185,597,4.0,3.58215
3898,182596,597,3.0,3.1174285
3899,195116,597,3.5,3.388579
3900,226489,597,3.5,1.5506078
3901,49819,597,1.5,1.5540454
3902,14087,597,4.0,3.6984832
3903,159606,597,4.5,3.9010472
3904,182536,597,3.0,3.5692327
3905,89917,597,3.0,3.468209
3906,193397,597,2.0,2.3179188
3907,145484,597,3.5,3.6144907
3908,254461,597,3.5,3.8912141
3909,123297,597,4.0,5.125415
3910,207260,597,5.0,4.2110868
3911,71847,597,3.5,3.5595846
3912,150453,597,4.0,3.0361862
3913,223252,597,3.5,3.6145601
3914,115512,597,3.5,2.7770424
3915,137444,597,5.0,3.6224425
3916,234568,597,4.5,2.897786
3917,196864,597,4.5,3.9539018
3918,260260,597,4.0,2.9684117
3919,153955,597,3.0,4.1895657
3920,239777,597,3.0,3.4063518
3921,54961,597,2.0,2.044536
3922,72911,597,3.0,2.2188346
3923,29855,597,4.0,3.6394398
3924,198163,597,3.0,3.2682712
3925,245748,597,4.0,3.5889955
3926,8168,597,4.0,3.223362
3927,231066,597,3.5,3.5347817
3928,249642,597,3.5,3.254113
3929,194232,597,2.0,1.5398912
3930,247922,597,3.0,2.889186
3931,68286,597,1.0,3.4811108
3932,97234,597,4.0,3.2823462
3933,251329,597,4.0,3.1433702
3934,154219,597,2.0,3.1456275
3935,225032,597,4.0,2.7726092
3936,281711,597,5.0,2.7940836
3937,126222,597,5.0,3.9278078
3938,152744,597,3.0,3.0452895
3939,214078,597,1.5,2.5284343
3940,266495,597,4.0,4.2750254
3941,162670,597,2.0,2.5062902
3942,185059,597,1.0,2.2150862
3943,996,597,4.5,3.9167988
3944,154262,597,3.5,3.1657133
3945,179834,597,2.5,3.0178688
3946,716,597,4.0,3.7682595
3947,5665,597,2.0,2.9082196
3948,91857,597,3.5,4.1546803
3949,147786,597,3.0,3.3652463
3950,251596,597,3.0,2.893231
3951,17007,597,3.0,2.080564
3952,44344,597,5.0,3.2153082
3953,63753,597,3.0,3.222454
3954,260939,597,2.5,2.198856
3955,62490,597,3.0,3.3801656
3956,175908,597,4.0,3.1649184
3957,142916,597,4.5,3.1513891
3958,209002,597,2.0,3.8822303
3959,15808,597,3.0,2.113145
3960,144423,597,5.0,2.542974
3961,14447,597,2.0,2.7123957
3962,200373,597,2.0,3.2950802
3963,28832,597,1.0,1.8287857
3964,94649,597,4.5,4.529499
3965,141426,597,2.5,1.4842823
3966,201122,597,4.0,4.0069847
3967,112626,597,5.0,4.017202
3968,229105,597,4.0,2.2206376
3969,17464,597,4.0,4.473128
3970,86559,597,2.0,3.8580744
3971,102184,597,2.0,3.164808
3972,140061,597,2.5,3.9319355
3973,140472,597,4.5,4.19967
3974,235598,597,3.0,2.5696619
3975,265222,597,3.5,3.4426906
3976,215331,597,5.0,3.4905171
3977,235256,597,4.0,3.6449246
3978,32786,1212,4.0,4.1245975
3979,132914,1212,3.0,4.483223
3980,275860,1212,3.0,3.8234491
3981,51194,1212,5.0,4.1362705
3982,191626,1212,5.0,4.615552
3983,81976,1212,4.0,3.329243
3984,92842,1212,4.5,4.283398
3985,45087,1212,5.0,4.7548933
3986,112311,1212,5.0,4.0317926
3987,191872,1212,4.0,3.7569494
3988,64156,1212,3.5,2.763778
3989,76489,1212,3.5,3.2183368
3990,26267,1212,5.0,4.7168717
3991,62285,1212,4.0,3.5284102
3992,100539,1212,4.0,3.7321022
3993,130648,1212,4.5,3.5127149
3994,192063,1212,3.5,2.78972
3995,200963,1212,4.0,4.6933784
3996,167096,1212,4.0,4.0263815
3997,144214,1212,4.0,4.131889
3998,112907,1212,1.0,2.3439453
3999,144388,1212,5.0,4.9097767
4000,120708,1212,4.0,4.184322
4001,163701,1212,4.0,4.3786507
4002,2536,1212,3.5,3.5465589
4003,158000,1212,5.0,3.1963787
4004,972,1212,5.0,4.6200767
4005,212389,1212,5.0,4.413089
4006,66633,1212,4.0,4.025656
4007,194780,1212,4.0,4.0672207
4008,237380,1212,5.0,5.4132266
4009,117829,1212,4.0,4.756339
4010,219661,1212,3.0,3.7465916
4011,199551,1212,5.0,4.994286
4012,220526,1212,5.0,4.384923
4013,150458,1212,5.0,4.4867887
4014,1603,1212,4.0,4.6480613
4015,279215,1212,5.0,3.2484562
4016,34081,1212,4.0,3.9496293
4017,105672,1212,5.0,4.441987
4018,115581,1212,1.0,1.6909225
4019,65907,1212,4.0,4.660094
4020,173426,1212,4.0,3.7906013
4021,180209,1212,4.0,3.8070736
4022,57335,1212,4.0,4.2709694
4023,275585,1212,4.0,4.1834955
4024,57929,1212,4.0,3.7149386
4025,95704,1212,4.0,3.9014635
4026,278103,1212,3.5,4.0104957
4027,21238,1212,4.0,4.0099034
4028,162916,1212,5.0,4.4291167
4029,48784,1212,4.0,3.3327544
4030,186337,1212,3.0,5.0389233
4031,193701,1212,5.0,4.8801436
4032,236137,1212,5.0,4.7720695
