,userId,Recommendation
686,80049,"[(134853, 2.670196021740229), (3114, 2.613123616289954), (103755, 2.613123616289954), (166461, 2.613123616289954), (91414, 2.5927961033791362), (2124, 2.589617472922947), (3988, 2.589617472922947), (6936, 2.589617472922947), (44225, 2.589617472922947), (105468, 2.571284511207023)]"
687,82843,"[(4700, 3.8485245674500144), (6332, 3.8485245674500144), (252, 3.838052463643795), (597, 3.838052463643795), (947, 3.838052463643795), (955, 3.838052463643795), (1569, 3.838052463643795), (1593, 3.838052463643795), (2259, 3.838052463643795), (2482, 3.838052463643795)]"
688,174857,"[(1127, 3.66056381261264), (1129, 3.66056381261264), (1374, 3.66056381261264), (5349, 3.66056381261264), (8644, 3.66056381261264), (34048, 3.66056381261264), (61248, 3.66056381261264), (70336, 3.66056381261264), (120799, 3.66056381261264), (122882, 3.66056381261264)]"
689,109598,"[(19, 3.0254159297637617), (104, 3.0254159297637617), (305, 3.0254159297637617), (312, 3.0254159297637617), (344, 3.0254159297637617), (413, 3.0254159297637617), (419, 3.0254159297637617), (514, 3.0254159297637617), (626, 3.0254159297637617), (700, 3.0254159297637617)]"
690,108740,"[(2985, 3.4003640976115723), (1127, 3.109368372233737), (1129, 3.109368372233737), (1374, 3.109368372233737), (5349, 3.109368372233737), (8644, 3.109368372233737), (34048, 3.109368372233737), (61248, 3.109368372233737), (70336, 3.109368372233737), (120799, 3.109368372233737)]"
691,231239,"[(2985, 2.5625543933102524), (1127, 2.509811839129087), (1129, 2.509811839129087), (1374, 2.509811839129087), (5349, 2.509811839129087), (8644, 2.509811839129087), (34048, 2.509811839129087), (61248, 2.509811839129087), (70336, 2.509811839129087), (120799, 2.509811839129087)]"
692,140568,"[(19, 3.815210323595608), (104, 3.815210323595608), (305, 3.815210323595608), (312, 3.815210323595608), (344, 3.815210323595608), (413, 3.815210323595608), (419, 3.815210323595608), (514, 3.815210323595608), (626, 3.815210323595608), (700, 3.815210323595608)]"
693,217995,"[(1801, 3.3247469245447414), (2905, 3.3247469245447414), (117466, 3.3247469245447414), (4643, 3.3137726801921294), (6645, 3.3137726801921294), (173145, 3.3137726801921294), (1085, 3.1341519123067707), (1303, 3.1341519123067707), (2966, 3.1341519123067707), (3285, 3.1341519123067707)]"
694,220613,"[(1127, 4.2478256889763095), (1129, 4.2478256889763095), (1374, 4.2478256889763095), (5349, 4.2478256889763095), (8644, 4.2478256889763095), (34048, 4.2478256889763095), (61248, 4.2478256889763095), (70336, 4.2478256889763095), (120799, 4.2478256889763095), (122882, 4.2478256889763095)]"
695,212904,"[(1127, 3.398752019822622), (1129, 3.398752019822622), (1374, 3.398752019822622), (5349, 3.398752019822622), (8644, 3.398752019822622), (34048, 3.398752019822622), (61248, 3.398752019822622), (70336, 3.398752019822622), (120799, 3.398752019822622), (122882, 3.398752019822622)]"
696,100534,"[(46965, 2.8986820150933856), (71535, 2.8305919054911675), (6990, 2.6156730682825424), (5478, 2.5191508843017996), (3827, 2.4579022250822686), (1321, 2.4392844802240923), (2867, 2.4392844802240923), (2471, 2.378366801787725), (6764, 2.378366801787725), (7000, 2.378366801787725)]"
697,194604,"[(1127, 3.884617720186827), (1129, 3.884617720186827), (1374, 3.884617720186827), (5349, 3.884617720186827), (8644, 3.884617720186827), (34048, 3.884617720186827), (61248, 3.884617720186827), (70336, 3.884617720186827), (120799, 3.884617720186827), (122882, 3.884617720186827)]"
698,262782,"[(539, 3.1678002384395776), (803, 3.1678002384395776), (852, 3.1678002384395776), (1244, 3.1678002384395776), (1537, 3.1678002384395776), (3099, 3.1678002384395776), (3307, 3.1678002384395776), (4062, 3.1678002384395776), (5380, 3.1678002384395776), (5451, 3.1678002384395776)]"
699,139352,"[(322, 3.2561483586585926), (516, 3.2561483586585926), (574, 3.2561483586585926), (1243, 3.2561483586585926), (1300, 3.2561483586585926), (1395, 3.2561483586585926), (1446, 3.2561483586585926), (1699, 3.2561483586585926), (1794, 3.2561483586585926), (1816, 3.2561483586585926)]"
700,240535,"[(105835, 2.8852474320623993), (19, 2.7900092275268795), (104, 2.7900092275268795), (305, 2.7900092275268795), (312, 2.7900092275268795), (344, 2.7900092275268795), (413, 2.7900092275268795), (419, 2.7900092275268795), (514, 2.7900092275268795), (626, 2.7900092275268795)]"
701,107906,"[(105835, 3.1110004839552685), (100, 2.951406082164907), (225, 2.951406082164907), (229, 2.951406082164907), (1003, 2.951406082164907), (3370, 2.951406082164907), (3409, 2.951406082164907), (3457, 2.951406082164907), (4234, 2.951406082164907), (5387, 2.951406082164907)]"
702,93625,"[(5265, 2.7248786082992353), (6708, 2.7248786082992353), (7102, 2.7248786082992353), (44197, 2.7248786082992353), (106782, 2.7248786082992353), (109864, 2.7248786082992353), (16, 2.6984404088056824), (36, 2.6984404088056824), (117, 2.6984404088056824), (858, 2.6984404088056824)]"
703,3079,"[(2985, 3.031779580977588), (16, 2.9942552083206495), (36, 2.9942552083206495), (117, 2.9942552083206495), (858, 2.9942552083206495), (1084, 2.9942552083206495), (1404, 2.9942552083206495), (1809, 2.9942552083206495), (1945, 2.9942552083206495), (4881, 2.9942552083206495)]"
704,110895,"[(1127, 3.715077447807401), (1129, 3.715077447807401), (1374, 3.715077447807401), (5349, 3.715077447807401), (8644, 3.715077447807401), (34048, 3.715077447807401), (61248, 3.715077447807401), (70336, 3.715077447807401), (120799, 3.715077447807401), (122882, 3.715077447807401)]"
705,16112,"[(1127, 4.2867272357764055), (1129, 4.2867272357764055), (1374, 4.2867272357764055), (5349, 4.2867272357764055), (8644, 4.2867272357764055), (34048, 4.2867272357764055), (61248, 4.2867272357764055), (70336, 4.2867272357764055), (120799, 4.2867272357764055), (122882, 4.2867272357764055)]"
706,126403,"[(43, 3.698769764138408), (57, 3.698769764138408), (121, 3.698769764138408), (261, 3.698769764138408), (354, 3.698769764138408), (365, 3.698769764138408), (452, 3.698769764138408), (501, 3.698769764138408), (508, 3.698769764138408), (523, 3.698769764138408)]"
707,50340,"[(105835, 3.35658187889025), (43, 2.9854857504659678), (57, 2.9854857504659678), (121, 2.9854857504659678), (261, 2.9854857504659678), (354, 2.9854857504659678), (365, 2.9854857504659678), (452, 2.9854857504659678), (501, 2.9854857504659678), (508, 2.9854857504659678)]"
708,249714,"[(5265, 3.4469025294802247), (6708, 3.4469025294802247), (7102, 3.4469025294802247), (44197, 3.4469025294802247), (106782, 3.4469025294802247), (109864, 3.4469025294802247), (16, 3.361310445249168), (36, 3.361310445249168), (117, 3.361310445249168), (858, 3.361310445249168)]"
709,96816,"[(105835, 2.8119017935159754), (96655, 2.7418566464687864), (2797, 2.6323398977547847), (6373, 2.6323398977547847), (2985, 2.542079910346997), (1653, 2.541961147454503), (7254, 2.541961147454503), (100, 2.434462515394247), (225, 2.434462515394247), (229, 2.434462515394247)]"
710,204814,"[(2985, 3.39750291774136), (5437, 3.3137510698142303), (1779, 3.171694605048267), (66171, 3.171694605048267), (82095, 3.171694605048267), (103306, 3.171694605048267), (114847, 3.171694605048267), (3827, 3.124898286638132), (1653, 3.122219943053759), (7254, 3.122219943053759)]"
711,261971,"[(16, 4.071749973884085), (36, 4.071749973884085), (117, 4.071749973884085), (858, 4.071749973884085), (1084, 4.071749973884085), (1404, 4.071749973884085), (1809, 4.071749973884085), (1945, 4.071749973884085), (4881, 4.071749973884085), (6796, 4.071749973884085)]"
712,116134,"[(1127, 3.2330197210925613), (1129, 3.2330197210925613), (1374, 3.2330197210925613), (5349, 3.2330197210925613), (8644, 3.2330197210925613), (34048, 3.2330197210925613), (61248, 3.2330197210925613), (70336, 3.2330197210925613), (120799, 3.2330197210925613), (122882, 3.2330197210925613)]"
713,131359,"[(40339, 4.093255026308137), (85179, 3.4698989373551377), (69644, 3.4285263883278736), (86298, 3.3023922835473485), (3114, 3.258383662156069), (103755, 3.258383662156069), (166461, 3.258383662156069), (134853, 3.153768116280942), (3827, 2.8942965520285933), (3054, 2.8714579429353044)]"
714,204476,"[(6990, 2.7287064776638648), (71211, 2.7252615719721467), (75813, 2.7252615719721467), (27674, 2.62417873035935), (70728, 2.589639836427031), (1589, 2.5646137822653436), (2540, 2.5646137822653436), (3682, 2.5646137822653436), (3729, 2.5646137822653436), (4901, 2.5646137822653436)]"
715,223314,"[(2985, 3.342282305358759), (1653, 2.9443394734919788), (7254, 2.9443394734919788), (4643, 2.9050326034257425), (6645, 2.9050326034257425), (173145, 2.9050326034257425), (1127, 2.7526369507514485), (1129, 2.7526369507514485), (1374, 2.7526369507514485), (5349, 2.7526369507514485)]"
716,2870,"[(3406, 3.214493110381977), (3654, 3.214493110381977), (4103, 3.214493110381977), (4339, 3.214493110381977), (8640, 3.214493110381977), (53550, 3.214493110381977), (946, 2.9682831197406494), (155, 2.9259948057559892), (1250, 2.9259948057559892), (1217, 2.864800955125192)]"
717,79224,"[(42015, 2.598271641216552), (4643, 2.5350896515429695), (6645, 2.5350896515429695), (173145, 2.5350896515429695), (188301, 2.529525116529591), (1127, 2.4411167362218005), (1129, 2.4411167362218005), (1374, 2.4411167362218005), (5349, 2.4411167362218005), (8644, 2.4411167362218005)]"
718,266257,"[(2985, 2.692483168576962), (188301, 2.57399221735512), (4552, 2.5539287139180273), (8861, 2.5539287139180273), (1653, 2.5238989333467465), (7254, 2.5238989333467465), (1894, 2.5058432041692407), (1127, 2.398733949647682), (1129, 2.398733949647682), (1374, 2.398733949647682)]"
719,21379,"[(322, 3.34768926627657), (516, 3.34768926627657), (574, 3.34768926627657), (1243, 3.34768926627657), (1300, 3.34768926627657), (1395, 3.34768926627657), (1446, 3.34768926627657), (1699, 3.34768926627657), (1794, 3.34768926627657), (1816, 3.34768926627657)]"
720,104114,"[(256, 2.9432629242180375), (435, 2.9432629242180375), (671, 2.9432629242180375), (2407, 2.9432629242180375), (5437, 2.883784293823395), (103341, 2.807206629523944), (96655, 2.7308813369913616), (43, 2.698313884617808), (57, 2.698313884617808), (121, 2.698313884617808)]"
721,250704,"[(5265, 3.4680617389722945), (6708, 3.4680617389722945), (7102, 3.4680617389722945), (44197, 3.4680617389722945), (106782, 3.4680617389722945), (109864, 3.4680617389722945), (33903, 3.3673254412077642), (71211, 3.3292231734101785), (75813, 3.3292231734101785), (16, 3.2223119387499253)]"
722,8694,"[(208, 3.889385920059285), (1375, 3.889385920059285), (2105, 3.889385920059285), (2642, 3.889385920059285), (3702, 3.889385920059285), (3704, 3.889385920059285), (5171, 3.889385920059285), (6294, 3.889385920059285), (6534, 3.889385920059285), (122916, 3.889385920059285)]"
723,160249,"[(19, 3.1251035745424356), (104, 3.1251035745424356), (305, 3.1251035745424356), (312, 3.1251035745424356), (344, 3.1251035745424356), (413, 3.1251035745424356), (419, 3.1251035745424356), (514, 3.1251035745424356), (626, 3.1251035745424356), (700, 3.1251035745424356)]"
724,3515,"[(19, 3.516959734081158), (104, 3.516959734081158), (305, 3.516959734081158), (312, 3.516959734081158), (344, 3.516959734081158), (413, 3.516959734081158), (419, 3.516959734081158), (514, 3.516959734081158), (626, 3.516959734081158), (700, 3.516959734081158)]"
725,88301,"[(134853, 2.808092535511711), (43, 2.7853827323106994), (57, 2.7853827323106994), (121, 2.7853827323106994), (261, 2.7853827323106994), (354, 2.7853827323106994), (365, 2.7853827323106994), (452, 2.7853827323106994), (501, 2.7853827323106994), (508, 2.7853827323106994)]"
726,194242,"[(16, 3.895870769372457), (36, 3.895870769372457), (117, 3.895870769372457), (858, 3.895870769372457), (1084, 3.895870769372457), (1404, 3.895870769372457), (1809, 3.895870769372457), (1945, 3.895870769372457), (4881, 3.895870769372457), (6796, 3.895870769372457)]"
727,265506,"[(1127, 3.9236829900457937), (1129, 3.9236829900457937), (1374, 3.9236829900457937), (5349, 3.9236829900457937), (8644, 3.9236829900457937), (34048, 3.9236829900457937), (61248, 3.9236829900457937), (70336, 3.9236829900457937), (120799, 3.9236829900457937), (122882, 3.9236829900457937)]"
728,47192,"[(252, 2.793983418195831), (597, 2.793983418195831), (947, 2.793983418195831), (955, 2.793983418195831), (1569, 2.793983418195831), (1593, 2.793983418195831), (2259, 2.793983418195831), (2482, 2.793983418195831), (2491, 2.793983418195831), (2581, 2.793983418195831)]"
729,257633,"[(3699, 3.0696620560870933), (2847, 2.9282649259778157), (1653, 2.8964215206740214), (7254, 2.8964215206740214), (924, 2.833360319328545), (32, 2.7180124543327038), (70286, 2.7180124543327038), (1779, 2.709266749324242), (66171, 2.709266749324242), (82095, 2.709266749324242)]"
730,33897,"[(16, 3.372445124416033), (36, 3.372445124416033), (117, 3.372445124416033), (858, 3.372445124416033), (1084, 3.372445124416033), (1404, 3.372445124416033), (1809, 3.372445124416033), (1945, 3.372445124416033), (4881, 3.372445124416033), (6796, 3.372445124416033)]"
731,52513,"[(456, 3.8748332313301006), (554, 3.8748332313301006), (2176, 3.8748332313301006), (2912, 3.8748332313301006), (3298, 3.8748332313301006), (3741, 3.8748332313301006), (5108, 3.8748332313301006), (6337, 3.8748332313301006), (7587, 3.8748332313301006), (7981, 3.8748332313301006)]"
732,220226,"[(541, 2.7755632189831876), (748, 2.7755632189831876), (3697, 2.7755632189831876), (71530, 2.7755632189831876), (122920, 2.7755632189831876), (130490, 2.7755632189831876), (1127, 2.656743487439424), (1129, 2.656743487439424), (1374, 2.656743487439424), (5349, 2.656743487439424)]"
733,57827,"[(69644, 3.2340872850518867), (3997, 2.98678035280785), (53125, 2.98678035280785), (2005, 2.8277774034832905), (3440, 2.8277774034832905), (1894, 2.8149665577347243), (2471, 2.7944193723181723), (6764, 2.7944193723181723), (7000, 2.7944193723181723), (26152, 2.7944193723181723)]"
734,176176,"[(456, 3.332890814277225), (554, 3.332890814277225), (2176, 3.332890814277225), (2912, 3.332890814277225), (3298, 3.332890814277225), (3741, 3.332890814277225), (5108, 3.332890814277225), (6337, 3.332890814277225), (7587, 3.332890814277225), (7981, 3.332890814277225)]"
735,100787,"[(208, 3.3397118775828587), (1375, 3.3397118775828587), (2105, 3.3397118775828587), (2642, 3.3397118775828587), (3702, 3.3397118775828587), (3704, 3.3397118775828587), (5171, 3.3397118775828587), (6294, 3.3397118775828587), (6534, 3.3397118775828587), (122916, 3.3397118775828587)]"
736,1313,"[(105468, 2.807639596373475), (3114, 2.7378193363436596), (103755, 2.7378193363436596), (166461, 2.7378193363436596), (40339, 2.7356235945235543), (69644, 2.7336059597478424), (2005, 2.731371509411828), (3440, 2.731371509411828), (2124, 2.652390787068178), (3988, 2.652390787068178)]"
737,123408,"[(1406, 3.44804825794468), (1834, 3.44804825794468), (47950, 3.44804825794468), (68554, 3.44804825794468), (27674, 3.3686561874074994), (1627, 2.8791970344410824), (44665, 2.8791970344410824), (2505, 2.818723838615938), (2712, 2.818723838615938), (5008, 2.818723838615938)]"
738,187036,"[(16, 3.498400216841861), (36, 3.498400216841861), (117, 3.498400216841861), (858, 3.498400216841861), (1084, 3.498400216841861), (1404, 3.498400216841861), (1809, 3.498400216841861), (1945, 3.498400216841861), (4881, 3.498400216841861), (6796, 3.498400216841861)]"
739,241050,"[(188301, 3.019694624085062), (3827, 2.9177302593131693), (1127, 2.8917728516230987), (1129, 2.8917728516230987), (1374, 2.8917728516230987), (5349, 2.8917728516230987), (8644, 2.8917728516230987), (34048, 2.8917728516230987), (61248, 2.8917728516230987), (70336, 2.8917728516230987)]"
740,197133,"[(43, 3.6769625701216735), (57, 3.6769625701216735), (121, 3.6769625701216735), (261, 3.6769625701216735), (354, 3.6769625701216735), (365, 3.6769625701216735), (452, 3.6769625701216735), (501, 3.6769625701216735), (508, 3.6769625701216735), (523, 3.6769625701216735)]"
741,155455,"[(322, 2.8512811188024263), (516, 2.8512811188024263), (574, 2.8512811188024263), (1243, 2.8512811188024263), (1300, 2.8512811188024263), (1395, 2.8512811188024263), (1446, 2.8512811188024263), (1699, 2.8512811188024263), (1794, 2.8512811188024263), (1816, 2.8512811188024263)]"
742,107724,"[(946, 3.339320611366818), (1233, 3.1626218208610126), (3062, 3.1626218208610126), (6186, 3.1626218208610126), (40278, 3.1626218208610126), (115210, 3.1626218208610126), (170705, 3.1626218208610126), (19, 2.8780452285558287), (104, 2.8780452285558287), (305, 2.8780452285558287)]"
743,72047,"[(208, 3.3518928557081025), (1375, 3.3518928557081025), (2105, 3.3518928557081025), (2642, 3.3518928557081025), (3702, 3.3518928557081025), (3704, 3.3518928557081025), (5171, 3.3518928557081025), (6294, 3.3518928557081025), (6534, 3.3518928557081025), (122916, 3.3518928557081025)]"
744,132037,"[(43, 4.554175891397417), (57, 4.554175891397417), (121, 4.554175891397417), (261, 4.554175891397417), (354, 4.554175891397417), (365, 4.554175891397417), (452, 4.554175891397417), (501, 4.554175891397417), (508, 4.554175891397417), (523, 4.554175891397417)]"
745,42352,"[(3827, 3.111469372693698), (40339, 2.893876076603426), (6990, 2.8379411881229792), (2471, 2.795132600141799), (6764, 2.795132600141799), (7000, 2.795132600141799), (26152, 2.795132600141799), (113348, 2.795132600141799), (1270, 2.7132635750787957), (1127, 2.6946394666341877)]"
746,112634,"[(42015, 3.980184497661585), (539, 3.90183776871013), (803, 3.90183776871013), (852, 3.90183776871013), (1244, 3.90183776871013), (1537, 3.90183776871013), (3099, 3.90183776871013), (3307, 3.90183776871013), (4062, 3.90183776871013), (5380, 3.90183776871013)]"
747,90894,"[(539, 3.930887859288977), (803, 3.930887859288977), (852, 3.930887859288977), (1244, 3.930887859288977), (1537, 3.930887859288977), (3099, 3.930887859288977), (3307, 3.930887859288977), (4062, 3.930887859288977), (5380, 3.930887859288977), (5451, 3.930887859288977)]"
748,208810,"[(16, 3.8761833072965564), (36, 3.8761833072965564), (117, 3.8761833072965564), (858, 3.8761833072965564), (1084, 3.8761833072965564), (1404, 3.8761833072965564), (1809, 3.8761833072965564), (1945, 3.8761833072965564), (4881, 3.8761833072965564), (6796, 3.8761833072965564)]"
749,207619,"[(16, 3.207551484000687), (36, 3.207551484000687), (117, 3.207551484000687), (858, 3.207551484000687), (1084, 3.207551484000687), (1404, 3.207551484000687), (1809, 3.207551484000687), (1945, 3.207551484000687), (4881, 3.207551484000687), (6796, 3.207551484000687)]"
750,242410,"[(539, 2.6274336444089954), (803, 2.6274336444089954), (852, 2.6274336444089954), (1244, 2.6274336444089954), (1537, 2.6274336444089954), (3099, 2.6274336444089954), (3307, 2.6274336444089954), (4062, 2.6274336444089954), (5380, 2.6274336444089954), (5451, 2.6274336444089954)]"
751,69829,"[(539, 3.0872355192036944), (803, 3.0872355192036944), (852, 3.0872355192036944), (1244, 3.0872355192036944), (1537, 3.0872355192036944), (3099, 3.0872355192036944), (3307, 3.0872355192036944), (4062, 3.0872355192036944), (5380, 3.0872355192036944), (5451, 3.0872355192036944)]"
752,242071,"[(43, 3.703777834359603), (57, 3.703777834359603), (121, 3.703777834359603), (261, 3.703777834359603), (354, 3.703777834359603), (365, 3.703777834359603), (452, 3.703777834359603), (501, 3.703777834359603), (508, 3.703777834359603), (523, 3.703777834359603)]"
753,242995,"[(105835, 3.1014526637694075), (70728, 2.8341717794503807), (71211, 2.769503150383399), (75813, 2.769503150383399), (322, 2.6976897428354416), (516, 2.6976897428354416), (574, 2.6976897428354416), (1243, 2.6976897428354416), (1300, 2.6976897428354416), (1395, 2.6976897428354416)]"
754,8978,"[(252, 3.3668703226137433), (597, 3.3668703226137433), (947, 3.3668703226137433), (955, 3.3668703226137433), (1569, 3.3668703226137433), (1593, 3.3668703226137433), (2259, 3.3668703226137433), (2482, 3.3668703226137433), (2491, 3.3668703226137433), (2581, 3.3668703226137433)]"
755,268927,"[(42015, 3.161040725554682), (539, 3.134843889249974), (803, 3.134843889249974), (852, 3.134843889249974), (1244, 3.134843889249974), (1537, 3.134843889249974), (3099, 3.134843889249974), (3307, 3.134843889249974), (4062, 3.134843889249974), (5380, 3.134843889249974)]"
756,137928,"[(1127, 3.3948741954712953), (1129, 3.3948741954712953), (1374, 3.3948741954712953), (5349, 3.3948741954712953), (8644, 3.3948741954712953), (34048, 3.3948741954712953), (61248, 3.3948741954712953), (70336, 3.3948741954712953), (120799, 3.3948741954712953), (122882, 3.3948741954712953)]"
757,208058,"[(3827, 3.4728486700031986), (1127, 3.3847666745612153), (1129, 3.3847666745612153), (1374, 3.3847666745612153), (5349, 3.3847666745612153), (8644, 3.3847666745612153), (34048, 3.3847666745612153), (61248, 3.3847666745612153), (70336, 3.3847666745612153), (120799, 3.3847666745612153)]"
758,153122,"[(1127, 3.832049775541911), (1129, 3.832049775541911), (1374, 3.832049775541911), (5349, 3.832049775541911), (8644, 3.832049775541911), (34048, 3.832049775541911), (61248, 3.832049775541911), (70336, 3.832049775541911), (120799, 3.832049775541911), (122882, 3.832049775541911)]"
759,191282,"[(40339, 3.1829940157185987), (3054, 3.023740691778835), (134853, 2.8447218277627426), (91414, 2.7913875100439234), (3114, 2.7602041275953737), (103755, 2.7602041275953737), (166461, 2.7602041275953737), (188301, 2.7482168297402), (661, 2.731888595564642), (1270, 2.6893163811341783)]"
760,203934,"[(1127, 3.941268705712231), (1129, 3.941268705712231), (1374, 3.941268705712231), (5349, 3.941268705712231), (8644, 3.941268705712231), (34048, 3.941268705712231), (61248, 3.941268705712231), (70336, 3.941268705712231), (120799, 3.941268705712231), (122882, 3.941268705712231)]"
761,165348,"[(43, 3.3793247588243385), (57, 3.3793247588243385), (121, 3.3793247588243385), (261, 3.3793247588243385), (354, 3.3793247588243385), (365, 3.3793247588243385), (452, 3.3793247588243385), (501, 3.3793247588243385), (508, 3.3793247588243385), (523, 3.3793247588243385)]"
762,275020,"[(1127, 4.004169452631353), (1129, 4.004169452631353), (1374, 4.004169452631353), (5349, 4.004169452631353), (8644, 4.004169452631353), (34048, 4.004169452631353), (61248, 4.004169452631353), (70336, 4.004169452631353), (120799, 4.004169452631353), (122882, 4.004169452631353)]"
763,55146,"[(188301, 3.0104168734710846), (3827, 2.901887042613327), (92681, 2.886495440824387), (3997, 2.6347210764610107), (53125, 2.6347210764610107), (1270, 2.5552022048281975), (718, 2.554329593107413), (5437, 2.541456444193484), (32898, 2.514407998792791), (67867, 2.514407998792791)]"
764,79666,"[(1127, 3.6222127841238354), (1129, 3.6222127841238354), (1374, 3.6222127841238354), (5349, 3.6222127841238354), (8644, 3.6222127841238354), (34048, 3.6222127841238354), (61248, 3.6222127841238354), (70336, 3.6222127841238354), (120799, 3.6222127841238354), (122882, 3.6222127841238354)]"
765,224894,"[(456, 3.4517989563589166), (554, 3.4517989563589166), (2176, 3.4517989563589166), (2912, 3.4517989563589166), (3298, 3.4517989563589166), (3741, 3.4517989563589166), (5108, 3.4517989563589166), (6337, 3.4517989563589166), (7587, 3.4517989563589166), (7981, 3.4517989563589166)]"
766,78934,"[(539, 4.083579697042568), (803, 4.083579697042568), (852, 4.083579697042568), (1244, 4.083579697042568), (1537, 4.083579697042568), (3099, 4.083579697042568), (3307, 4.083579697042568), (4062, 4.083579697042568), (5380, 4.083579697042568), (5451, 4.083579697042568)]"
767,80791,"[(539, 2.922067617620704), (803, 2.922067617620704), (852, 2.922067617620704), (1244, 2.922067617620704), (1537, 2.922067617620704), (3099, 2.922067617620704), (3307, 2.922067617620704), (4062, 2.922067617620704), (5380, 2.922067617620704), (5451, 2.922067617620704)]"
768,203321,"[(2081, 3.2289698739521704), (73042, 2.979700511232747), (91094, 2.8807363090461853), (40339, 2.828794635697122), (1073, 2.8078634158817706), (3114, 2.67986597205332), (103755, 2.67986597205332), (166461, 2.67986597205332), (107, 2.6211397024059875), (3606, 2.6178165641941407)]"
769,233681,"[(43, 2.9781906942543253), (57, 2.9781906942543253), (121, 2.9781906942543253), (261, 2.9781906942543253), (354, 2.9781906942543253), (365, 2.9781906942543253), (452, 2.9781906942543253), (501, 2.9781906942543253), (508, 2.9781906942543253), (523, 2.9781906942543253)]"
770,211504,"[(6990, 2.8432585858117947), (1127, 2.6460823408602803), (1129, 2.6460823408602803), (1374, 2.6460823408602803), (5349, 2.6460823408602803), (8644, 2.6460823408602803), (34048, 2.6460823408602803), (61248, 2.6460823408602803), (70336, 2.6460823408602803), (120799, 2.6460823408602803)]"
771,42168,"[(43, 3.3450571156079203), (57, 3.3450571156079203), (121, 3.3450571156079203), (261, 3.3450571156079203), (354, 3.3450571156079203), (365, 3.3450571156079203), (452, 3.3450571156079203), (501, 3.3450571156079203), (508, 3.3450571156079203), (523, 3.3450571156079203)]"
772,173351,"[(208, 3.4212084922116714), (1375, 3.4212084922116714), (2105, 3.4212084922116714), (2642, 3.4212084922116714), (3702, 3.4212084922116714), (3704, 3.4212084922116714), (5171, 3.4212084922116714), (6294, 3.4212084922116714), (6534, 3.4212084922116714), (122916, 3.4212084922116714)]"
773,145090,"[(43, 4.18934815935317), (57, 4.18934815935317), (121, 4.18934815935317), (261, 4.18934815935317), (354, 4.18934815935317), (365, 4.18934815935317), (452, 4.18934815935317), (501, 4.18934815935317), (508, 4.18934815935317), (523, 4.18934815935317)]"
774,207958,"[(16, 3.149544332502525), (36, 3.149544332502525), (117, 3.149544332502525), (858, 3.149544332502525), (1084, 3.149544332502525), (1404, 3.149544332502525), (1809, 3.149544332502525), (1945, 3.149544332502525), (4881, 3.149544332502525), (6796, 3.149544332502525)]"
775,178686,"[(1127, 2.7834015661423273), (1129, 2.7834015661423273), (1374, 2.7834015661423273), (5349, 2.7834015661423273), (8644, 2.7834015661423273), (34048, 2.7834015661423273), (61248, 2.7834015661423273), (70336, 2.7834015661423273), (120799, 2.7834015661423273), (122882, 2.7834015661423273)]"
776,240843,"[(1127, 3.0815269382373445), (1129, 3.0815269382373445), (1374, 3.0815269382373445), (5349, 3.0815269382373445), (8644, 3.0815269382373445), (34048, 3.0815269382373445), (61248, 3.0815269382373445), (70336, 3.0815269382373445), (120799, 3.0815269382373445), (122882, 3.0815269382373445)]"
777,33327,"[(208, 3.8177669157070966), (1375, 3.8177669157070966), (2105, 3.8177669157070966), (2642, 3.8177669157070966), (3702, 3.8177669157070966), (3704, 3.8177669157070966), (5171, 3.8177669157070966), (6294, 3.8177669157070966), (6534, 3.8177669157070966), (122916, 3.8177669157070966)]"
778,225872,"[(1127, 3.915025338782673), (1129, 3.915025338782673), (1374, 3.915025338782673), (5349, 3.915025338782673), (8644, 3.915025338782673), (34048, 3.915025338782673), (61248, 3.915025338782673), (70336, 3.915025338782673), (120799, 3.915025338782673), (122882, 3.915025338782673)]"
779,132661,"[(539, 3.443573696821478), (803, 3.443573696821478), (852, 3.443573696821478), (1244, 3.443573696821478), (1537, 3.443573696821478), (3099, 3.443573696821478), (3307, 3.443573696821478), (4062, 3.443573696821478), (5380, 3.443573696821478), (5451, 3.443573696821478)]"
780,193764,"[(1127, 3.1489568060200184), (1129, 3.1489568060200184), (1374, 3.1489568060200184), (5349, 3.1489568060200184), (8644, 3.1489568060200184), (34048, 3.1489568060200184), (61248, 3.1489568060200184), (70336, 3.1489568060200184), (120799, 3.1489568060200184), (122882, 3.1489568060200184)]"
781,106386,"[(252, 4.589398842004781), (597, 4.589398842004781), (947, 4.589398842004781), (955, 4.589398842004781), (1569, 4.589398842004781), (1593, 4.589398842004781), (2259, 4.589398842004781), (2482, 4.589398842004781), (2491, 4.589398842004781), (2581, 4.589398842004781)]"
782,75719,"[(539, 3.6515293424802246), (803, 3.6515293424802246), (852, 3.6515293424802246), (1244, 3.6515293424802246), (1537, 3.6515293424802246), (3099, 3.6515293424802246), (3307, 3.6515293424802246), (4062, 3.6515293424802246), (5380, 3.6515293424802246), (5451, 3.6515293424802246)]"
783,90567,"[(134853, 2.9081263884501474), (3114, 2.8976217938442526), (103755, 2.8976217938442526), (166461, 2.8976217938442526), (69644, 2.8875158427078995), (40339, 2.661981466621488), (2005, 2.6479619361700353), (3440, 2.6479619361700353), (3997, 2.6012573688195326), (53125, 2.6012573688195326)]"
